completed_steps,train_loss,validation_loss,learning_rate,grad_norm
720,2.4912815392017365,,0.00029813545670252155,0.4953593009551753
740,2.4417888820171356,,0.0002979893497364007,0.419759477817401
760,2.397629886865616,,0.00029783777498318176,0.49129322581121637
780,2.4379262179136276,,0.0002976807386747808,0.6015587319937039
800,2.4227052181959152,2.4456237077713014,0.000297518247267663,0.4466585810686351
820,2.447346642613411,,0.000297350307442577,0.4277534527417112
840,2.3786760717630386,,0.0002971769261042803,0.5030099424976723
860,2.3657235503196716,,0.00029699811038125533,0.468343021930741
880,2.385298728942871,,0.00029681386762541644,0.451487499096464
900,2.291135758161545,,0.00029662420541180746,0.4746470975627366
920,2.3609571158885956,,0.00029642913153829053,0.4330201805766156
940,2.3380159586668015,,0.0002962286540252252,0.4904179499162069
960,2.2996980994939804,,0.00029602278111513883,0.5104611098946902
980,2.3032051026821136,,0.00029581152127238793,0.42778976163227495
1000,2.309717446565628,2.3047524213790895,0.0002955948831828095,0.38814445553306554
1020,2.280581146478653,,0.0002953728757533646,0.46800771998488355
1040,2.284231573343277,,0.0002951455081117718,0.4778976951403961
1060,2.25726418197155,,0.00029491278960613204,0.47155212337614455
1080,2.242325469851494,,0.0002946747298045441,0.44494508014909323
1100,2.2138342559337616,,0.00029443133849471143,0.4643949597789765
1120,2.2306229770183563,,0.0002941826256835395,0.606581797568437
1140,2.207107201218605,,0.0002939286015967248,0.4005044641840728
1160,2.2185710966587067,,0.00029366927667833366,0.4109568923527021
1180,2.227175235748291,,0.0002934046615903738,0.4779266120769046
1200,2.180293783545494,2.208815813064575,0.000293134767212355,0.41467513285270086
1220,2.1748210936784744,,0.00029285960464084284,0.4731924865390737
1240,2.2011015117168427,,0.0002925791851890013,0.44601515290603366
1260,2.1778798550367355,,0.0002922935203861286,0.45908346732759486
1280,2.149634435772896,,0.0002920026219771828,0.45502160683179294
1300,2.1322792395949364,,0.00029170650192229873,0.44905610420075964
1320,2.15503016859293,,0.0002914051723962965,0.5034188901427961
1340,2.1501332223415375,,0.0002910986457881811,0.43024006873863746
1360,2.095690131187439,,0.0002907869347006325,0.44224019313236124
1380,2.09620064496994,,0.000290470051949488,0.43806698893571827
1400,2.1219921559095383,2.16888769865036,0.00029014801056321507,0.47133829672573
1420,2.122940093278885,,0.0002898208237823758,0.4609118274681653
1440,2.108618140220642,,0.00028948850505908236,0.42412296858404186
1460,2.133970245718956,,0.00028915106805644413,0.3743106889680872
1480,2.099565476179123,,0.0002888085266480058,0.41800017275558615
1500,2.1273654103279114,,0.0002884608949171771,0.4802663174753171
1520,2.1167799085378647,,0.00028810818715665354,0.4504681787714947
1540,2.075728513300419,,0.00028775041786782907,0.4085621967467099
1560,2.1160046085715294,,0.0002873876017601996,0.4143278923638915
1580,2.096325322985649,,0.00028701975375075843,0.5015080880211295
1600,2.063207969069481,2.100591945648193,0.0002866468889633827,0.3937647599940712
1620,2.1016565188765526,,0.00028626902272821196,0.4289766022009553
1640,2.0459934920072556,,0.0002858861705810174,0.41956355501941767
1660,2.078270986676216,,0.00028549834826256367,0.3714365586232095
1680,2.0726365819573402,,0.000285105571717961,0.47666464807221776
1700,2.059886910021305,,0.0002847078570960104,0.38991214442616123
1720,2.0522769689559937,,0.0002843052207485391,0.39763976559431785
1740,2.062878295779228,,0.0002838976792297285,0.3951873322749165
1760,2.0157727897167206,,0.0002834852492954336,0.40854646397224553
1780,2.046722933650017,,0.0002830679479024941,0.37978258407320803
1800,2.0441308468580246,2.0672042965888977,0.000282645792208037,0.374797111628565
1820,2.0567431449890137,,0.0002822187995687714,0.42436333122119707
1840,2.0222617089748383,,0.00028178698754027494,0.42180463119196787
1860,2.024303898215294,,0.0002813503738762717,0.38104237861591894
1880,2.0361318215727806,,0.00028090897652790277,0.4069661164125493
1900,2.052854597568512,,0.00028046281364298766,0.45554044169187025
1920,2.012032948434353,,0.00028001190356527847,0.41267579207927485
1940,1.952071838080883,,0.00027955626483370567,0.40185953682049896
1960,1.9569522887468338,,0.0002790959161816158,0.38563167981387736
1980,1.9756930097937584,,0.00027863087653600137,0.4622154835945317
2000,2.021156467497349,2.0166893899440765,0.00027816116501672253,0.3873342369201646
2020,2.0119099020957947,,0.00027768680093572114,0.39806445981995636
2040,1.9905114769935608,,0.00027720780379622664,0.41212477122496693
2060,1.937340185046196,,0.00027672419329195417,0.3967529940298867
2080,1.9643531665205956,,0.00027623598930629514,0.3917123110116622
2100,1.972165286540985,,0.0002757432119114993,0.3915575757653596
2120,1.9954867735505104,,0.0002752458813678498,0.3952358178226844
2140,1.9766869023442268,,0.0002747440181228301,0.4238126330665595
2160,1.983933039009571,,0.00027423764281028334,0.39357548425234923
2180,1.9996632561087608,,0.00027372677624956383,0.39859513611133013
2200,1.9910212233662605,1.946016436815262,0.00027321143944468137,0.3956195686140234
2220,1.9703454449772835,,0.00027269165358343724,0.37452369654349527
2240,1.9284871965646744,,0.0002721674400365536,0.3817845513919168
2260,1.92174232006073,,0.0002716388203567943,0.36210777376511627
2280,1.9509399011731148,,0.00027110581627807936,0.4413704436746425
2300,2.0129914581775665,,0.00027056844971459066,0.4177548116169844
2320,1.9750975519418716,,0.0002700267427598716,0.4073951594414268
2340,1.9637135118246078,,0.0002694807176859185,0.39058643552447003
2360,1.9534298926591873,,0.00026893039694226477,0.3944939318077015
2380,2.0057091265916824,,0.00026837580315505804,0.37666367791883576
2400,1.938502423465252,1.9706677198410034,0.00026781695912612985,0.39802958485590817
2420,1.9423534572124481,,0.0002672538878320583,0.362445118432931
2440,1.9343041852116585,,0.00026668661242322316,0.4722220588714828
2460,1.9168515652418137,,0.0002661151562228542,0.3673191144525613
2480,1.9151059538125992,,0.0002655395427260723,0.37609093556082407
2500,1.947206772863865,,0.0002649597955989232,0.40140267645972444
2520,1.9229157641530037,,0.00026437593867740497,0.3645477180093565
2540,1.9003556445240974,,0.0002637879959664875,0.3892645358039323
2560,1.9472100287675858,,0.00026319599163912566,0.40546265386043917
2580,1.9104239419102669,,0.00026259995003526587,0.39459091608743296
2600,1.915623478591442,1.9470134735107423,0.00026199989566084476,0.3856112021024141
2620,1.9165249168872833,,0.00026139585318678217,0.39660836759825685
2640,1.8769134506583214,,0.00026078784744796625,0.39695215941244083
2660,1.870189182460308,,0.00026017590344223283,0.3750591279364301
2680,1.9317971169948578,,0.00025956004632933765,0.34688295660553564
2700,1.9041225910186768,,0.00025894030142992164,0.36615604646063044
